,FIPS,Location,Life Expectancy,RPL_THEMES,RPL_THEME1,RPL_THEME2,RPL_THEME3,RPL_THEME4
2790,48105,"Crockett County, Texas",77.17,0.5782,0.6332,0.1649,0.9701,0.3114
2791,48107,"Crosby County, Texas",77.03,0.9112,0.9023,0.9911,0.9341,0.2595
2792,48109,"Culberson County, Texas",78.67,0.9526,0.7921,0.9723,0.9933,0.7345
2793,48111,"Dallam County, Texas",75.60,0.7574,0.6778,0.7252,0.9443,0.3922
2794,48115,"Dawson County, Texas",76.97,0.7978,0.7526,0.5049,0.9675,0.5049
2795,48165,"Gaines County, Texas",77.94,0.4718,0.511,0.1082,0.9405,0.3142
2796,48207,"Haskell County, Texas",76.87,0.9519,0.8898,0.8873,0.9054,0.8262
2797,48211,"Hemphill County, Texas",77.46,0.602,0.3413,0.5661,0.9121,0.6348
2798,48249,"Jim Wells County, Texas",76.45,0.9118,0.7711,0.8695,0.9669,0.7303
2799,48273,"Kleberg County, Texas",77.66,0.985,0.9252,0.7243,0.9682,0.9866
2800,48313,"Madison County, Texas",76.68,0.8456,0.6686,0.1235,0.922,0.9959
2801,48329,"Midland County, Texas",78.36,0.4483,0.177,0.3502,0.9411,0.5622
2802,48349,"Navarro County, Texas",75.97,0.9819,0.8742,0.9828,0.9277,0.9016
2803,48383,"Reagan County, Texas",76.68,0.547,0.5571,0.3645,0.9863,0.1831
2804,48405,"San Augustine County, Texas",74.69,0.8863,0.9382,0.7555,0.4868,0.8364
2805,48413,"Schleicher County, Texas",78.15,0.5224,0.4467,0.1506,0.9538,0.4868
2806,48439,"Tarrant County, Texas",78.68,0.5406,0.3715,0.4008,0.9462,0.446
2807,48449,"Titus County, Texas",77.16,0.8571,0.8144,0.6718,0.9647,0.5498
2808,48473,"Waller County, Texas",77.95,0.8943,0.7778,0.39799999999999996,0.9551,0.9268
2809,48495,"Winkler County, Texas",74.58,0.7332,0.6129,0.6103,0.9777,0.4476
2810,49039,"Sanpete County, Utah",79.16,0.581,0.68,0.1098,0.6004,0.6956
2811,51027,"Buchanan County, Virginia",73.68,0.7033,0.9468,0.3996,0.1006,0.6886
2812,51051,"Dickenson County, Virginia",73.90,0.7272,0.8287,0.7055,0.0264,0.8859999999999999
2813,51081,"Greensville County, Virginia",74.37,0.8443,0.7982,0.2744,0.6549,0.9656
2814,51153,"Prince William County, Virginia",80.99,0.2814,0.1363,0.2111,0.9519,0.2375
2815,51195,"Wise County, Virginia",73.80,0.7937,0.8991,0.5868,0.2744,0.8290000000000001
2816,51590,"Danville City, Virginia",75.94,0.9551,0.8806,0.9624,0.7393,0.8755
2817,51620,"Franklin City, Virginia",76.21,0.6555,0.7743,0.7896,0.4613,0.3168
2818,51640,"Galax City, Virginia",74.92,0.9777,0.8144,0.986,0.8061,0.971
2819,51650,"Hampton City, Virginia",76.90,0.6823,0.4871,0.3266,0.7943,0.8911
2820,51678,"Lexington City, Virginia",80.26,0.38299999999999995,0.6285,0.0102,0.5285,0.6864
2821,51720,"Norton City, Virginia",76.34,0.8513,0.9201,0.5339,0.5664,0.7978
2822,51750,"Radford City, Virginia",77.85,0.4935,0.8122,0.0134,0.3728,0.7727
2823,51760,"Richmond City, Virginia",74.98,0.7689,0.6746,0.1808,0.9229999999999999,0.8669
2824,51840,"Winchester City, Virginia",77.19,0.7170000000000001,0.4075,0.4031,0.8819,0.9405
2825,54005,"Boone County, West Virginia",72.93,0.6979,0.8949,0.774,0.0296,0.6434
2826,54015,"Clay County, West Virginia",74.55,0.6851,0.9612,0.6721,0.0385,0.4756
2827,54043,"Lincoln County, West Virginia",73.58,0.5329999999999999,0.8399,0.6074,0.0255,0.377
2828,54101,"Webster County, West Virginia",75.36,0.7163,0.9608,0.8946,0.0006,0.4489
2829,1037,"Coosa County, Alabama",75.19,0.772,0.8859999999999999,0.2566,0.7329,0.5957
2830,1065,"Hale County, Alabama",74.01,0.9793,0.9239,0.9608,0.6855,0.9675
2831,1091,"Marengo County, Alabama",74.68,0.8937,0.9016,0.9873,0.4881,0.6011
2832,2013,"Aleutians East Borough, Alaska",83.73,0.5307,0.2884,0.0398,0.9946,0.9121
2833,2185,"North Slope Borough, Alaska",77.09,0.7281,0.3454,0.3951,0.8141,0.9927
2834,2282,"Yakutat City and Borough, Alaska",79.90,0.5409,0.1382,0.1796,0.8255,0.9924
2835,5011,"Bradley County, Arkansas",74.49,0.9924,0.9207,0.9895,0.8937,0.9487
2836,5017,"Chicot County, Arkansas",73.35,0.9975,0.9379,0.9946,0.8009999999999999,0.992
2837,5043,"Drew County, Arkansas",75.69,0.8523,0.9389,0.7004,0.4311,0.7577
2838,5067,"Jackson County, Arkansas",73.76,0.858,0.9032,0.6845,0.3747,0.8972
2839,5079,"Lincoln County, Arkansas",76.27,0.9440000000000001,0.9522,0.4763,0.6772,0.9809
2840,5123,"Saint Francis County, Arkansas",73.57,0.9771,0.9548,0.7574,0.8516,0.9707
2841,5133,"Sevier County, Arkansas",75.25,0.8249,0.8755,0.5027,0.9328,0.4378
2842,5147,"Woodruff County, Arkansas",73.26,0.9293,0.9583,0.9879,0.3203,0.7918
2843,6075,"San Francisco County, California",81.97,0.4088,0.2572,0.0048,0.9764,0.9443
2844,6115,"Yuba County, California",76.12,0.9513,0.8586,0.8663,0.9226,0.8714
2845,12013,"Calhoun County, Florida",75.97,0.9179,0.8201,0.8249,0.6632,0.9481
2846,12067,"Lafayette County, Florida",77.05,0.9449,0.9147,0.255,0.8625,0.9952
2847,12086,"Miami-Dade County, Florida",80.90,0.8344,0.7284,0.1512,0.9971,0.9023
2848,12125,"Union County, Florida",67.57,0.8921,0.9573,0.23399999999999999,0.5511,0.9717
2849,13021,"Bibb County, Georgia",73.78,0.9172,0.8481,0.8128,0.7755,0.8733
2850,13043,"Candler County, Georgia",74.37,0.9707,0.9004,0.9777,0.7759,0.8717
2851,13075,"Cook County, Georgia",74.22,0.8217,0.8259,0.8647,0.7093,0.4674
2852,13093,"Dooly County, Georgia",77.16,0.9529,0.9484,0.4034,0.8666,0.9659
2853,13095,"Dougherty County, Georgia",75.19,0.9414,0.9268,0.7985,0.7237,0.9019
2854,13107,"Emanuel County, Georgia",73.37,0.9892,0.9663,0.9513,0.8243,0.9357
2855,13165,"Jenkins County, Georgia",74.00,0.8691,0.845,0.7456,0.7685,0.7348
2856,13243,"Randolph County, Georgia",74.90,0.9331,0.8341,0.9940000000000001,0.469,0.9004
2857,13267,"Tattnall County, Georgia",74.93,0.9207,0.8411,0.4747,0.8475,0.9653
2858,13279,"Toombs County, Georgia",74.15,0.9739,0.9185,0.8577,0.8777,0.9503
2859,13287,"Turner County, Georgia",74.14,0.9984,0.9472,0.9971,0.8676,0.9726
2860,13309,"Wheeler County, Georgia",76.49,0.8262,0.9172,0.1531,0.6017,0.9074
2861,16053,"Jerome County, Idaho",78.26,0.6202,0.7205,0.2929,0.9191,0.2477
2862,16065,"Madison County, Idaho",81.09,0.4667,0.7408,0.0366,0.3725,0.6374
2863,16073,"Owyhee County, Idaho",78.70,0.9156,0.9249,0.9039,0.8879,0.4951
2864,21013,"Bell County, Kentucky",72.72,0.9561,0.9882,0.9217,0.1656,0.9914
2865,21065,"Estill County, Kentucky",73.23,0.8208,0.9819,0.8984,0.0054,0.7479
2866,21095,"Harlan County, Kentucky",71.45,0.85,0.9771,0.7049,0.0465,0.9252
2867,21109,"Jackson County, Kentucky",73.31,0.6638,0.9809,0.7071,0.0013,0.4062
2868,21115,"Johnson County, Kentucky",73.54,0.8147,0.9440000000000001,0.5829,0.0197,0.9557
2869,21175,"Morgan County, Kentucky",75.65,0.7864,0.9347,0.5874,0.17800000000000002,0.8048
2870,21203,"Rockcastle County, Kentucky",74.17,0.8045,0.9503,0.8513,0.0143,0.8001
2871,22097,"Saint Landry Parish, Louisiana",74.03,0.8774,0.8316,0.7911,0.6921,0.8192
2872,22117,"Washington Parish, Louisiana",72.79,0.9927,0.9678,0.9599,0.7561,0.9838
2873,24510,"Baltimore City, Maryland",72.14,0.8364,0.737,0.3629,0.9064,0.8656
2874,28001,"Adams County, Mississippi",74.09,0.9828,0.9322,0.7806,0.9605,0.9621
2875,28029,"Copiah County, Mississippi",74.47,0.971,0.9669,0.8386,0.7994,0.9061
2876,29069,"Dunklin County, Missouri",72.62,0.9503,0.9209999999999999,0.9987,0.6297,0.6746
2877,29085,"Hickory County, Missouri",77.25,0.489,0.922,0.5209,0.085,0.1254
2878,29143,"New Madrid County, Missouri",73.80,0.8542,0.9519,0.9869,0.3508,0.4066
2879,30005,"Blaine County, Montana",76.35,0.9255,0.8656,0.9172,0.5587,0.9169
2880,30035,"Glacier County, Montana",73.58,0.8927,0.8472,0.5743,0.5355,0.9825
2881,32009,"Esmeralda County, Nevada",75.48,0.7262,0.5648,0.8418,0.6415,0.6829
2882,32021,"Mineral County, Nevada",74.26,0.9048,0.7514,0.9497,0.6202,0.9077
2883,34017,"Hudson County, New Jersey",80.33,0.6425,0.5212,0.0681,0.992,0.8322
2884,34031,"Passaic County, New Jersey",79.76,0.7768,0.5221,0.3365,0.9736,0.9054
2885,34039,"Union County, New Jersey",80.49,0.6316,0.3585,0.2703,0.9739,0.8173
2886,35045,"San Juan County, New Mexico",77.31,0.8859999999999999,0.7768,0.7504,0.9134,0.794
2887,35053,"Socorro County, New Mexico",76.52,0.9863,0.7927,0.9707,0.9592,0.9777
2888,36047,"Kings County, New York",80.47,0.8322,0.7135,0.2038,0.9831,0.8956
2889,36081,"Queens County, New York",81.82,0.631,0.545,0.0408,0.9936,0.8481
2890,36087,"Rockland County, New York",82.54,0.6071,0.3473,0.1719,0.9147,0.9007
2891,37007,"Anson County, North Carolina",75.05,0.9637,0.9386,0.7625,0.7705,0.9545
2892,37091,"Hertford County, North Carolina",75.58,0.9656,0.937,0.7889,0.8440000000000001,0.9249
2893,37187,"Washington County, North Carolina",76.87,0.9338,0.9245,0.9955,0.6931,0.547
2894,38005,"Benson County, North Dakota",74.36,0.6991,0.7424,0.6129,0.5037,0.5989
2895,40001,"Adair County, Oklahoma",73.87,0.8723,0.8421,0.9357,0.8195,0.4791
2896,40139,"Texas County, Oklahoma",77.64,0.7055,0.5145,0.1885,0.9688,0.8612
2897,41049,"Morrow County, Oregon",79.26,0.7564,0.667,0.7278,0.9296,0.4336
2898,45009,"Bamberg County, South Carolina",74.77,0.9879,0.9331,0.8688,0.7246,0.9975
2899,45011,"Barnwell County, South Carolina",73.94,0.9917,0.9274,0.9885,0.7615,0.9761
2900,45065,"McCormick County, South Carolina",77.00,0.7042,0.836,0.5925,0.4298,0.5046
2901,45089,"Williamsburg County, South Carolina",73.44,0.9691,0.9507,0.8612,0.6463,0.9577
2902,47027,"Clay County, Tennessee",74.53,0.7966,0.9293,0.7472,0.3327,0.5944
2903,47067,"Hancock County, Tennessee",73.35,0.7819,0.9784,0.6399,0.1159,0.6905
2904,47087,"Jackson County, Tennessee",74.03,0.6574,0.9532,0.8523,0.0207,0.3152
2905,47091,"Johnson County, Tennessee",75.76,0.7759,0.8774,0.4741,0.2337,0.8876
2906,48003,"Andrews County, Texas",76.46,0.4836,0.382,0.1012,0.9656,0.5266
2907,48013,"Atascosa County, Texas",77.73,0.7338,0.674,0.5597,0.9513,0.4292
2908,48029,"Bexar County, Texas",78.65,0.8176,0.5661,0.6285,0.9742,0.8208
2909,48069,"Castro County, Texas",78.56,0.6729999999999999,0.6549,0.3063,0.9869,0.3903
2910,48079,"Cochran County, Texas",75.93,0.9245,0.8141,0.7666,0.9803,0.8058
2911,48095,"Concho County, Texas",78.37,0.3375,0.5632,0.0076,0.9771,0.249
2912,48101,"Cottle County, Texas",77.46,0.8701,0.9446,0.8736,0.9009999999999999,0.2566
2913,48103,"Crane County, Texas",75.88,0.5973,0.418,0.3528,0.9847,0.524
2914,48117,"Deaf Smith County, Texas",77.58,0.8274,0.7055,0.45399999999999996,0.9882,0.7237
2915,48137,"Edwards County, Texas",79.51,0.4932,0.3174,0.4257,0.958,0.3435
2916,48153,"Floyd County, Texas",78.25,0.8819,0.7994,0.9293,0.9529,0.4518
2917,48169,"Garza County, Texas",76.17,0.6746,0.5982,0.1111,0.9815,0.7179
2918,48189,"Hale County, Texas",77.90,0.8975,0.8182,0.5463,0.9717,0.8220000000000001
2919,48191,"Hall County, Texas",76.23,0.9436,0.9478,0.9968,0.9293,0.298
2920,48201,"Harris County, Texas",78.74,0.7020000000000001,0.5415,0.3795,0.9879,0.6129
2921,48279,"Lamb County, Texas",76.63,0.8255,0.7259,0.8055,0.958,0.4721
2922,48301,"Loving County, Texas",73.85,0.5333,0.3763,0.5158,0.8348,0.4823
2923,48311,"McMullen County, Texas",78.72,0.8316,0.5345,0.9589,0.95,0.6221
2924,48341,"Moore County, Texas",77.65,0.8055,0.6886,0.5702,0.9895,0.5842
2925,48357,"Ochiltree County, Texas",76.34,0.5877,0.4772,0.2939,0.9659,0.4725
2926,48371,"Pecos County, Texas",78.24,0.7529,0.5435,0.0653,0.985,0.9768
2927,48409,"San Patricio County, Texas",76.71,0.7781,0.5355,0.8309,0.951,0.6113
2928,48435,"Sutton County, Texas",77.57,0.5294,0.4196,0.48200000000000004,0.9599,0.2728
2929,48443,"Terrell County, Texas",77.47,0.5285,0.6673,0.313,0.9733,0.0786
2930,48445,"Terry County, Texas",77.02,0.8886,0.6851,0.8255,0.9637,0.8319
2931,48461,"Upton County, Texas",76.37,0.7093,0.6301,0.2856,0.9691,0.5772
2932,48465,"Val Verde County, Texas",79.53,0.9675,0.8937,0.5415,0.9962,0.9624
2933,48501,"Yoakum County, Texas",77.61,0.7125,0.7017,0.3712,0.9885,0.3773
2934,51105,"Lee County, Virginia",74.54,0.8195,0.9685,0.4518,0.2397,0.8376
2935,51183,"Sussex County, Virginia",74.93,0.8507,0.8239,0.5747,0.8036,0.7647
2936,51683,"Manassas City, Virginia",80.99,0.4308,0.3136,0.1878,0.9691,0.3528
2937,51685,"Manassas Park City, Virginia",80.99,0.4304,0.2642,0.2706,0.9806,0.3457
2938,51710,"Norfolk City, Virginia",75.53,0.7705,0.6695,0.1254,0.8478,0.9542
2939,53025,"Grant County, Washington",78.77,0.9137,0.8284,0.6113,0.9494,0.858
2940,1119,"Sumter County, Alabama",74.82,0.9748,0.9733,0.6479,0.8185,0.9729
2941,1131,"Wilcox County, Alabama",72.21,0.8711,0.9748,0.7491,0.5629,0.5798
2942,2016,"Aleutians West Census Area, Alaska",83.73,0.4537,0.0946,0.0191,0.9784,0.9955
2943,2070,"Dillingham Census Area, Alaska",75.15,0.8481,0.6769,0.6546,0.8704,0.8816
2944,2164,"Lake and Peninsula Borough, Alaska",75.15,0.8007,0.7482,0.5756,0.7966,0.6998
2945,2188,"Northwest Arctic Borough, Alaska",74.51,0.9373,0.9229999999999999,0.5521,0.8306,0.9363
2946,2290,"Yukon-Koyukuk Census Area, Alaska",74.50,0.8695,0.8914,0.8937,0.581,0.6396
2947,4009,"Graham County, Arizona",77.52,0.9653,0.8959,0.5823,0.9077,0.9854
2948,4012,"La Paz County, Arizona",80.68,0.9169,0.893,0.546,0.9175,0.8437
2949,4023,"Santa Cruz County, Arizona",81.97,0.915,0.9255,0.795,0.9949,0.4565
2950,4027,"Yuma County, Arizona",80.68,0.9898,0.9359999999999999,0.7514,0.9898,0.986
2951,5041,"Desha County, Arkansas",73.83,0.9411,0.9790000000000001,0.9914,0.8695,0.3066
2952,6011,"Colusa County, California",80.19,0.7428,0.6568,0.6683,0.9838,0.3556
2953,6039,"Madera County, California",79.35,0.9459,0.8975,0.6702,0.9841,0.8408
2954,6071,"San Bernardino County, California",78.65,0.9105,0.8453,0.4951,0.9825,0.8357
2955,6077,"San Joaquin County, California",78.10,0.9045,0.8048,0.6043,0.9809,0.8259
2956,6099,"Stanislaus County, California",78.25,0.8832,0.8344,0.6778,0.9678,0.6326
2957,8025,"Crowley County, Colorado",77.94,0.9079999999999999,0.9621,0.5393,0.879,0.6721
2958,12059,"Holmes County, Florida",74.74,0.8727,0.9589,0.7023,0.3757,0.8392
2959,12079,"Madison County, Florida",75.35,0.978,0.943,0.7415,0.745,0.9962
2960,13003,"Atkinson County, Georgia",73.92,0.8844,0.8532,0.7924,0.9359999999999999,0.5632
2961,13063,"Clayton County, Georgia",77.22,0.9198,0.9061,0.5361,0.9790000000000001,0.7529
2962,13141,"Hancock County, Georgia",75.28,0.8812,0.9777,0.1121,0.7319,0.9265
2963,13173,"Lanier County, Georgia",75.40,0.9481,0.9682,0.9354,0.5801,0.8252
2964,13261,"Sumter County, Georgia",74.95,0.9857,0.9653,0.7835,0.8255,0.9879
2965,13269,"Taylor County, Georgia",74.58,0.9274,0.9799,0.6068,0.5094,0.9316
2966,13271,"Telfair County, Georgia",76.02,0.8876,0.8290000000000001,0.2009,0.9481,0.9519
2967,20055,"Finney County, Kansas",79.19,0.774,0.6094,0.5021,0.9726,0.6737
2968,20057,"Ford County, Kansas",78.50,0.9039,0.78,0.4798,0.9748,0.9048
2969,20175,"Seward County, Kansas",78.38,0.9016,0.85,0.467,0.9904,0.7841
2970,21121,"Knox County, Kentucky",73.25,0.8806,0.9940000000000001,0.9109,0.0506,0.8599
2971,21133,"Letcher County, Kentucky",72.35,0.8074,0.9793,0.8201,0.0232,0.745
2972,21189,"Owsley County, Kentucky",70.21,0.8243,0.9551,0.8819,0.0637,0.7679
2973,21193,"Perry County, Kentucky",70.60,0.9,0.9637,0.809,0.0487,0.9895
2974,22091,"Saint Helena Parish, Louisiana",74.73,0.9468,0.9538,0.9507,0.6568,0.7628
2975,26085,"Lake County, Michigan",76.82,0.7803,0.9405,0.6307,0.2646,0.6533
2976,28069,"Kemper County, Mississippi",76.61,0.9325,0.9516,0.85,0.5479,0.8832
2977,28079,"Leake County, Mississippi",72.83,0.9911,0.9481,0.9774,0.858,0.9491
2978,28113,"Pike County, Mississippi",73.42,0.9815,0.9376,0.9819,0.7911,0.8959
2979,30085,"Roosevelt County, Montana",71.20,0.8166,0.7806,0.73,0.4629,0.8548
2980,31173,"Thurston County, Nebraska",73.88,0.8898,0.8981,0.6956,0.8208,0.7186
2981,34013,"Essex County, New Jersey",78.47,0.8469,0.581,0.4801,0.9799,0.9386
2982,35019,"Guadalupe County, New Mexico",76.89,0.8762,0.5989,0.9538,0.9446,0.7504
2983,35023,"Hidalgo County, New Mexico",78.14,0.9395,0.9535,0.7854,0.9503,0.6253
2984,35025,"Lea County, New Mexico",76.18,0.8736,0.6501,0.5817,0.972,0.9258
2985,35047,"San Miguel County, New Mexico",76.67,0.9366,0.7775,0.915,0.985,0.7841
2986,37015,"Bertie County, North Carolina",75.52,0.9252,0.9567,0.6326,0.7389,0.8526
2987,37061,"Duplin County, North Carolina",77.14,0.9809,0.9659,0.8978,0.9494,0.8370000000000001
2988,37065,"Edgecombe County, North Carolina",75.06,0.9869,0.9596,0.9427,0.8176,0.9414
2989,37079,"Greene County, North Carolina",76.91,0.986,0.9459,0.8087,0.9376,0.9643
2990,37131,"Northampton County, North Carolina",76.11,0.951,0.9564,0.9688,0.7332,0.6743
2991,37165,"Scotland County, North Carolina",74.55,0.9933,0.9729,0.9526,0.7224,0.9892
2992,37181,"Vance County, North Carolina",74.80,0.993,0.9545,0.9758,0.8389,0.9647
2993,38079,"Rolette County, North Dakota",73.02,0.8239,0.7555,0.752,0.4897,0.8892
2994,45033,"Dillon County, South Carolina",73.08,0.9774,0.9666,0.9551,0.7861,0.8647
2995,46071,"Jackson County, South Dakota",75.01,0.9175,0.9077,0.6457,0.4476,0.9876
2996,46095,"Mellette County, South Dakota",74.04,0.9131,0.9166,0.9083,0.5479,0.8103
2997,47061,"Grundy County, Tennessee",72.46,0.8828,0.9771,0.9443,0.3088,0.623
2998,48017,"Bailey County, Texas",78.22,0.8491,0.7154,0.8032,0.9876,0.561
2999,48025,"Bee County, Texas",77.87,0.9201,0.8268,0.4145,0.9398,0.951
3000,48113,"Dallas County, Texas",78.29,0.767,0.5864,0.4075,0.9873,0.7297
3001,48135,"Ector County, Texas",75.07,0.7628,0.4979,0.5708,0.9768,0.7848
3002,48141,"El Paso County, Texas",79.79,0.9567,0.8797,0.7256,0.9965,0.8812
3003,48177,"Gonzales County, Texas",77.05,0.9634,0.7052,0.9825,0.9666,0.9153
3004,48255,"Karnes County, Texas",77.02,0.873,0.616,0.6425,0.9589,0.9389
3005,48261,"Kenedy County, Texas",76.92,0.7221,0.7612,0.6492,0.9940000000000001,0.1643
3006,48283,"La Salle County, Texas",77.75,0.9631,0.6845,0.7711,0.9952,0.9965
3007,48369,"Parmer County, Texas",78.82,0.7609,0.609,0.7635,0.9844,0.419
3008,48375,"Potter County, Texas",73.91,0.9249,0.7198,0.5794,0.9618,0.9799
3009,48389,"Reeves County, Texas",77.33,0.7905,0.7911,0.0414,0.9955,0.8803
3010,48463,"Uvalde County, Texas",78.43,0.9322,0.8338,0.7466,0.9834,0.8239
3011,49037,"San Juan County, Utah",79.02,0.9209999999999999,0.8714,0.7367,0.9433,0.7625
3012,51730,"Petersburg City, Virginia",72.16,0.9659,0.9395,0.7943,0.8787,0.8981
3013,53021,"Franklin County, Washington",79.90,0.8848,0.7367,0.5228,0.9774,0.8886
3014,53077,"Yakima County, Washington",78.44,0.9261,0.8618,0.7233,0.9701,0.7794
3015,54059,"Mingo County, West Virginia",71.38,0.7128,0.9640000000000001,0.6068,0.042,0.5966
3016,1047,"Dallas County, Alabama",72.39,0.9586,0.9704,0.9583,0.5454,0.8590000000000001
3017,1087,"Macon County, Alabama",72.81,0.9023,0.9443,0.5587,0.5371,0.9242
3018,2180,"Nome Census Area, Alaska",72.63,0.9214,0.8965,0.5775,0.8755,0.879
3019,4017,"Navajo County, Arizona",75.71,0.9946,0.9592,0.9656,0.9424,0.9414
3020,6029,"Kern County, California",77.26,0.9596,0.9287,0.5571,0.9793,0.9137
3021,6047,"Merced County, California",78.92,0.9806,0.9675,0.8303,0.9908,0.845
3022,8023,"Costilla County, Colorado",77.72,0.8574,0.9456,0.6619,0.9755,0.2674
3023,13037,"Calhoun County, Georgia",73.95,0.9074,0.9854,0.3652,0.716,0.8456
3024,13061,"Clay County, Georgia",74.45,0.965,0.965,0.9990000000000001,0.4801,0.7685
3025,13099,"Early County, Georgia",73.76,0.9159999999999999,0.9019,0.9621,0.4381,0.8421
3026,13163,"Jefferson County, Georgia",73.05,0.9685,0.9831,0.9449,0.6148,0.8535
3027,13193,"Macon County, Georgia",73.79,0.9866,0.9962,0.61,0.8462,0.9898
3028,13239,"Quitman County, Georgia",75.81,0.8017,0.9643,0.9351,0.4323,0.2235
3029,13273,"Terrell County, Georgia",73.99,0.9421,0.9857,0.9089,0.5072,0.8281
3030,13301,"Warren County, Georgia",74.26,0.9446,0.9701,0.6829,0.7609,0.8758
3031,16033,"Clark County, Idaho",78.28,0.907,0.8357,0.6106,0.9640000000000001,0.8009999999999999
3032,17003,"Alexander County, Illinois",74.15,0.9959,0.9838,0.9984,0.4858,0.9943
3033,21025,"Breathitt County, Kentucky",70.22,0.8434,0.9898,0.5689,0.0408,0.9366
3034,21063,"Elliott County, Kentucky",75.60,0.8109,0.9306,0.8561,0.0299,0.8415
3035,21071,"Floyd County, Kentucky",71.97,0.8306,0.9656,0.6912,0.0312,0.9144
3036,21119,"Knott County, Kentucky",72.98,0.8755,0.9892,0.6224,0.0363,0.9793
3037,21129,"Lee County, Kentucky",71.61,0.7813,0.9975,0.4534,0.0124,0.8446
3038,21131,"Leslie County, Kentucky",71.17,0.7701,0.9981,0.41200000000000003,0.0041,0.8542
3039,21153,"Magoffin County, Kentucky",72.60,0.8332,0.9901,0.7816,0.0022,0.8736
3040,21159,"Martin County, Kentucky",72.56,0.8625,0.9955,0.1589,0.2308,0.9917
3041,21231,"Wayne County, Kentucky",75.52,0.8656,0.9806,0.6835,0.3699,0.7584
3042,21237,"Wolfe County, Kentucky",71.15,0.8415,0.9841,0.9952,0.0032,0.5568
3043,22027,"Claiborne Parish, Louisiana",75.48,0.9688,0.978,0.8099,0.4753,0.9873
3044,22039,"Evangeline Parish, Louisiana",74.05,0.9962,0.9698,0.9764,0.8223,0.9812
3045,22107,"Tensas Parish, Louisiana",74.35,0.9258,0.9863,0.9459,0.6543,0.5107
3046,28011,"Bolivar County, Mississippi",71.72,0.9895,0.9908,0.8943,0.7170000000000001,0.9739
3047,28021,"Claiborne County, Mississippi",73.11,0.9873,0.9904,0.5329999999999999,0.6027,1.0
3048,28027,"Coahoma County, Mississippi",71.14,0.9640000000000001,0.9869,0.8395,0.6734,0.887
3049,28055,"Issaquena County, Mississippi",75.74,0.9392,0.9828,0.2385,0.4594,0.9994
3050,28063,"Jefferson County, Mississippi",73.35,0.9745,0.9752,0.7479,0.575,0.9946
3051,28065,"Jefferson Davis County, Mississippi",73.59,0.8688,0.9688,0.9596,0.4604,0.4069
3052,28083,"Leflore County, Mississippi",72.73,0.9694,0.9825,0.6689,0.8052,0.9284
3053,28119,"Quitman County, Mississippi",71.48,0.9701,0.9997,0.9201,0.809,0.6851
3054,29133,"Mississippi County, Missouri",73.66,0.9401,0.9752,0.9223,0.376,0.8994
3055,30003,"Big Horn County, Montana",73.62,0.8548,0.9128,0.5670000000000001,0.8367,0.5778
3056,37083,"Halifax County, North Carolina",74.77,0.9608,0.9427,0.9612,0.6597,0.8539
3057,37155,"Robeson County, North Carolina",73.73,0.9940000000000001,0.971,0.8806,0.9359999999999999,0.9663
