,FIPS,Per_Capita_Income,Poverty,Disability,NoHighSchoolDiploma,LifeExpectancy
2601,48157,35024.0,8.7,7.6,11.5,81.84
2602,48159,28058.0,13.8,21.6,15.7,77.83
2603,48161,23008.0,17.0,17.2,20.7,76.14
2604,48163,15732.0,21.8,17.7,32.2,77.75
2605,48165,21690.0,14.9,12.5,41.3,77.94
2606,48167,31030.0,13.5,12.5,12.6,77.22
2607,48169,17389.0,12.1,15.0,36.4,76.17
2608,48171,30757.0,13.2,17.3,13.6,81.04
2609,48173,39169.0,3.9,4.7,19.4,79.81
2610,48175,30556.0,16.1,20.3,11.8,79.36
2611,48177,20794.0,21.8,20.0,28.9,77.05
2612,48179,22285.0,13.7,15.2,19.1,75.4
2613,48181,24614.0,15.8,15.9,13.3,76.47
2614,48183,24137.0,19.2,14.5,17.1,75.51
2615,48185,20858.0,18.8,14.2,20.2,76.19
2616,48187,26696.0,9.7,12.5,13.2,79.71
2617,48189,18061.0,24.2,11.2,29.2,77.9
2618,48191,18314.0,24.1,17.3,29.4,76.23
2619,48193,23734.0,12.0,20.4,18.0,76.74
2620,48195,23631.0,18.9,11.2,25.8,76.97
2621,48197,20373.0,23.8,22.7,19.3,77.33
2622,48199,25326.0,12.1,16.0,13.9,75.8
2623,48201,28454.0,18.4,9.2,20.9,78.74
2624,48203,23452.0,16.3,13.6,16.0,75.88
2625,48205,23563.0,8.9,11.3,20.4,80.59
2626,48207,23421.0,21.2,23.7,25.3,76.87
2627,48209,27080.0,17.3,9.4,10.9,80.56
2628,48211,29473.0,13.1,10.1,18.5,77.46
2629,48213,21857.0,19.8,17.8,18.4,75.33
2630,48215,14525.0,34.6,13.5,37.8,80.97
2631,48217,21041.0,19.5,18.2,20.9,76.59
2632,48219,22630.0,15.1,13.8,23.1,76.82
2633,48221,29659.0,11.7,15.8,12.9,78.13
2634,48223,21674.0,20.6,16.9,19.0,76.79
2635,48225,17830.0,22.5,19.5,18.9,75.67
2636,48227,21080.0,15.7,17.8,23.9,74.89
2637,48229,13660.0,43.2,25.6,46.8,81.14
2638,48231,22446.0,19.6,17.0,17.0,75.95
2639,48233,24231.0,16.3,15.2,16.4,75.51
2640,48235,30444.0,9.6,11.2,13.6,79.53
2641,48237,23126.0,18.2,20.1,19.7,76.73
2642,48239,23368.0,13.5,15.7,18.5,77.26
2643,48241,19969.0,17.9,21.8,16.4,75.48
2644,48243,28902.0,7.3,28.3,14.9,82.06
2645,48245,23563.0,21.3,14.7,17.1,75.91
2646,48247,19746.0,15.8,21.5,24.4,77.19
2647,48249,20977.0,20.5,18.4,28.4,76.45
2648,48251,24787.0,12.5,11.1,17.1,76.92
2649,48253,15309.0,18.4,19.1,27.1,76.82
2650,48255,22966.0,23.1,21.1,27.9,77.02
2651,48257,24959.0,13.9,12.1,16.7,75.91
2652,48259,36169.0,9.3,12.8,10.0,80.13
2653,48261,13959.0,26.1,7.0,32.1,76.92
2654,48263,25222.0,10.4,20.9,20.3,77.32
2655,48265,26108.0,16.2,18.8,11.8,78.76
2656,48267,27544.0,20.6,17.8,17.4,77.98
2657,48269,30871.0,7.2,9.0,19.1,78.22
2658,48271,15689.0,25.4,16.2,30.8,79.7
2659,48273,19230.0,25.5,14.9,26.1,77.66
2660,48275,19470.0,18.3,18.9,19.0,77.49
2661,48277,21523.0,18.9,17.7,15.0,75.51
2662,48279,19555.0,23.2,13.1,29.1,76.63
2663,48281,24134.0,14.5,15.5,12.6,77.29
2664,48283,17184.0,16.5,20.2,38.7,77.75
2665,48285,25196.0,10.4,18.8,18.9,78.91
2666,48287,24604.0,14.9,16.1,17.2,78.38
2667,48289,25946.0,13.5,15.0,16.1,76.08
2668,48291,20370.0,18.3,18.1,23.4,74.16
2669,48293,20550.0,22.3,16.4,20.6,74.62
2670,48295,29596.0,10.5,11.8,17.8,77.82
2671,48297,21357.0,15.4,18.0,19.3,79.44
2672,48299,34348.0,15.0,23.9,12.9,79.32
2673,48301,25629.0,18.8,18.0,11.8,73.85
2674,48303,24454.0,20.2,13.9,14.9,76.86
2675,48305,22767.0,18.0,18.2,23.5,77.04
2676,48307,21654.0,18.8,16.4,21.4,76.46
2677,48309,21852.0,21.5,12.6,17.2,77.24
2678,48311,36277.0,16.7,24.5,29.8,78.72
2679,48313,15222.0,23.6,16.2,22.5,76.68
2680,48315,22610.0,23.9,22.9,16.1,74.22
2681,48317,26286.0,14.2,12.7,24.6,76.64
2682,48319,27512.0,11.2,16.4,15.2,79.78
2683,48321,22072.0,21.5,15.1,23.2,76.67
2684,48323,14516.0,29.9,17.1,42.5,79.18
2685,48325,22848.0,15.6,16.3,18.9,78.7
2686,48327,20055.0,16.3,23.1,24.7,77.87
2687,48329,34885.0,10.0,11.6,17.7,78.36
2688,48331,21465.0,19.5,21.1,19.0,76.82
2689,48333,22615.0,12.2,15.3,17.4,78.52
2690,48335,17330.0,11.0,17.0,24.1,75.66
2691,48337,26109.0,14.7,18.0,16.9,74.94
2692,48339,33455.0,12.3,10.7,13.6,78.74
2693,48341,19434.0,18.8,12.8,34.1,77.65
2694,48343,20124.0,17.6,23.3,17.0,75.33
2695,48345,20712.0,14.5,18.3,15.9,77.87
2696,48347,20299.0,24.3,14.0,18.1,76.15
2697,48349,20491.0,21.8,17.6,22.4,75.97
2698,48351,20509.0,14.9,20.7,14.9,74.8
2699,48353,20097.0,18.5,19.1,22.4,75.45
2700,48355,24875.0,17.7,14.9,19.6,78.08
2701,48357,23989.0,15.3,9.7,26.1,76.34
2702,48359,23377.0,16.7,15.7,17.6,77.5
2703,48361,24938.0,14.8,17.7,12.5,74.44
2704,48363,23503.0,17.8,17.1,19.3,75.51
2705,48365,25326.0,13.8,16.2,16.6,75.64
2706,48367,30934.0,11.1,12.7,10.9,77.8
2707,48369,20169.0,17.6,11.7,35.0,78.82
2708,48371,19974.0,15.1,11.9,31.8,78.24
2709,48373,20225.0,18.0,24.9,22.2,72.75
2710,48375,19967.0,22.4,11.6,23.7,73.91
2711,48377,16176.0,21.4,22.4,45.0,83.72
2712,48379,22933.0,11.2,18.3,16.7,76.72
2713,48381,30376.0,10.7,10.6,8.4,79.01
2714,48383,23814.0,17.7,10.3,39.5,76.68
2715,48385,19806.0,19.2,18.5,19.2,76.74
2716,48387,19128.0,17.6,22.4,22.3,74.72
2717,48389,18099.0,18.6,14.5,37.6,77.33
2718,48391,24090.0,17.2,22.0,20.4,76.7
2719,48393,35797.0,2.1,15.2,4.0,76.14
2720,48395,21216.0,19.0,16.2,22.3,75.87
2721,48397,34850.0,6.3,7.7,8.3,79.76
2722,48399,20081.0,23.7,11.2,20.6,76.99
2723,48401,22084.0,17.0,15.6,19.0,76.03
2724,48403,18626.0,25.4,22.3,16.3,75.08
2725,48405,18177.0,23.7,26.5,22.0,74.69
2726,48407,24037.0,20.2,18.4,19.0,76.01
2727,48409,23741.0,16.3,15.8,23.2,76.71
2728,48411,19595.0,14.8,18.0,20.1,78.47
2729,48413,23074.0,22.4,12.4,26.3,78.15
2730,48415,23967.0,12.7,14.6,22.7,76.99
2731,48417,25602.0,17.1,14.1,13.8,77.22
2732,48419,21084.0,23.1,16.0,23.8,74.05
2733,48421,23728.0,16.0,16.0,26.2,77.61
2734,48423,24924.0,16.9,13.4,14.8,77.77
2735,48425,26708.0,11.8,11.8,17.1,77.63
2736,48427,11935.0,38.9,19.6,53.3,79.11
2737,48429,21145.0,19.9,15.5,19.3,76.55
2738,48431,19762.0,20.4,11.6,23.8,77.49
2739,48433,23895.0,18.6,18.2,19.7,77.46
2740,48435,24723.0,6.3,9.5,24.4,77.57
2741,48437,18046.0,22.0,16.5,23.1,77.92
2742,48439,28541.0,15.3,10.0,15.3,78.68
2743,48441,23472.0,18.0,16.5,14.3,76.78
2744,48443,31894.0,16.8,20.0,23.3,77.47
2745,48445,22211.0,12.6,16.8,31.2,77.02
2746,48447,24926.0,9.9,18.2,14.5,77.91
2747,48449,19178.0,22.3,16.1,27.5,77.16
2748,48451,24443.0,16.1,14.2,17.1,77.5
2749,48453,33943.0,17.5,8.800000000000002,12.6,80.89
2750,48455,19874.0,16.0,25.0,17.0,74.4
2751,48457,20675.0,15.8,23.1,15.7,75.51
2752,48459,22917.0,14.0,19.0,17.5,75.24
2753,48461,23383.0,18.6,12.1,22.4,76.37
2754,48463,17654.0,23.7,14.3,31.1,78.43
2755,48465,19024.0,22.4,11.2,33.6,79.53
2756,48467,22707.0,17.1,18.2,18.5,76.08
2757,48469,25216.0,17.6,15.3,18.9,78.05
2758,48471,16571.0,25.4,10.1,17.1,77.26
2759,48473,22645.0,19.3,12.8,20.6,77.95
2760,48475,23887.0,20.0,16.3,26.6,76.16
2761,48477,23727.0,14.4,14.5,19.1,78.59
2762,48479,14852.0,32.0,12.6,35.6,79.69
2763,48481,20782.0,18.2,15.0,24.3,77.55
2764,48483,27816.0,13.9,15.6,18.5,75.33
2765,48485,23006.0,16.7,14.3,14.2,75.66
2766,48487,20370.0,19.8,19.8,20.2,75.57
2767,48489,11693.0,38.0,17.5,36.9,79.62
2768,48491,31709.0,7.6,9.3,7.7,81.73
2769,48493,28411.0,11.4,13.2,15.5,78.7
2770,48495,22885.0,11.9,15.4,29.2,74.58
2771,48497,27087.0,10.2,15.5,15.2,76.71
2772,48499,23658.0,14.6,21.4,16.0,76.6
2773,48501,23103.0,10.9,12.5,26.6,77.61
2774,48503,25859.0,16.8,17.0,20.0,75.52
2775,48505,16026.0,36.5,15.6,43.9,79.21
2776,48507,13595.0,32.3,22.6,40.4,77.86
2777,49001,20405.0,13.0,11.1,7.8,76.89
2778,49003,22150.0,9.6,12.0,8.0,79.5
2779,49005,20195.0,15.8,7.9,7.5,81.97
2780,49007,20691.0,14.1,16.7,13.0,76.52
2781,49009,24369.0,9.7,16.9,12.4,81.27
2782,49011,26309.0,7.8,8.7,4.7,80.74
2783,49013,24162.0,10.1,9.5,13.5,77.58
2784,49015,20274.0,11.3,14.8,10.5,77.99
2785,49017,20975.0,13.6,14.0,7.9,79.3
2786,49019,23894.0,16.3,11.3,9.8,78.21
2787,49021,17946.0,22.8,11.3,9.5,79.15
2788,49023,18503.0,14.1,10.5,10.0,77.79
2789,49025,24152.0,8.5,15.6,4.2,79.08
2790,49027,20310.0,12.5,10.8,11.9,79.28
2791,49029,28193.0,4.8,8.6,2.0,81.47
2792,49031,16780.0,28.0,16.1,16.4,78.37
2793,49033,23018.0,11.7,14.8,3.9,81.1
2794,49035,26747.0,12.9,8.9,10.8,79.4
2795,49037,15531.0,28.1,16.0,17.1,79.02
2796,49039,17519.0,16.1,10.7,10.7,79.16
2797,49041,19121.0,14.7,11.8,9.6,77.95
2798,49043,45461.0,8.4,5.2,6.7,82.39
2799,49045,22423.0,8.7,10.6,8.6,78.21
2800,49047,24572.0,11.7,10.3,12.6,77.99
2801,49049,20973.0,13.8,7.2,6.5,80.75
2802,49051,26145.0,8.2,7.3,9.5,80.61
2803,49053,21771.0,15.5,12.3,7.8,81.36
2804,49055,19950.0,17.6,8.7,5.7,79.47
2805,49057,23430.0,13.1,10.8,10.8,78.8
2806,50001,29295.0,10.2,12.8,8.3,80.8
2807,50003,29647.0,14.2,16.4,9.4,79.49
2808,50005,23568.0,14.1,19.0,10.1,79.9
2809,50007,33881.0,11.3,10.2,6.1,81.39
2810,50009,20904.0,16.9,20.5,17.3,79.7
2811,50011,27879.0,10.0,12.9,11.0,79.22
2812,50013,34925.0,7.9,11.7,7.0,80.02
2813,50015,26508.0,13.0,11.4,7.9,80.17
2814,50017,27623.0,14.0,15.1,8.4,80.36
2815,50019,23164.0,16.7,15.6,13.8,79.35
2816,50021,26384.0,13.1,15.1,10.2,79.11
2817,50023,30210.0,10.3,11.2,6.3,80.37
2818,50025,27895.0,12.2,15.9,8.5,79.84
2819,50027,31740.0,10.7,16.1,7.0,80.39
2820,51001,23206.0,20.5,12.1,21.2,75.99
2821,51003,37510.0,9.7,9.7,8.6,81.18
2822,51005,24399.0,14.2,18.8,15.8,76.35
2823,51007,25545.0,9.6,14.4,20.3,77.27
2824,51009,22938.0,11.2,14.4,19.2,77.77
2825,51011,23098.0,18.2,18.0,18.0,77.5
2826,51013,62854.0,8.800000000000002,5.2,6.6,82.76
2827,51015,26398.0,9.3,13.1,14.3,78.66
2828,51017,32259.0,9.3,15.7,12.5,77.3
2829,51019,28548.0,10.2,13.4,11.8,79.27
2830,51021,19042.0,13.5,20.5,17.2,75.79
2831,51023,32266.0,7.2,13.6,8.800000000000002,79.69
2832,51025,17920.0,23.5,17.5,27.1,76.04
2833,51027,18357.0,24.0,26.9,30.9,73.68
2834,51029,17345.0,22.2,17.7,27.0,77.6
2835,51031,23801.0,14.8,14.7,16.1,78.83
2836,51033,26403.0,12.5,14.6,18.1,77.53
2837,51035,19761.0,18.5,19.4,22.2,77.27
2838,51036,26053.0,13.6,15.8,24.5,77.53
2839,51037,18767.0,19.3,20.8,23.0,76.28
2840,51041,32942.0,7.2,9.6,9.5,79.94
2841,51043,38590.0,9.5,10.8,10.4,79.17
2842,51045,22435.0,10.4,20.0,10.2,78.24
2843,51047,28076.0,9.7,10.9,15.9,78.41
2844,51049,22922.0,18.5,17.0,23.2,78.39
2845,51051,17954.0,20.2,27.5,27.4,73.9
2846,51053,23766.0,13.7,17.3,19.1,76.93
2847,51057,21595.0,12.4,14.7,20.9,76.75
2848,51059,51137.0,6.0,6.4,8.1,83.73
2849,51061,41394.0,5.8,10.9,8.800000000000002,79.36
2850,51063,22805.0,10.6,13.8,16.3,78.67
2851,51065,30300.0,6.5,12.7,15.0,80.79
2852,51067,24789.0,14.5,15.4,16.9,78.59
2853,51069,30764.0,5.9,11.5,13.6,79.4
2854,51071,24485.0,13.3,20.6,16.9,75.91
2855,51073,29396.0,8.6,13.6,9.5,77.86
2856,51075,46306.0,6.2,10.1,10.4,80.17
2857,51077,18760.0,20.2,20.0,22.4,76.91
2858,51079,28727.0,11.3,12.5,17.4,79.1
2859,51081,14992.0,20.0,18.9,24.1,74.37
2860,51083,19777.0,20.2,17.4,20.9,75.66
2861,51085,34241.0,5.5,10.0,7.6,79.88
2862,51087,33576.0,10.7,10.2,10.1,79.44
2863,51089,19538.0,17.8,18.8,22.2,75.69
2864,51091,26949.0,12.5,17.2,19.7,79.75
2865,51093,31247.0,11.3,12.3,13.7,78.03
2866,51095,39960.0,8.5,9.9,6.4,81.68
2867,51097,25406.0,11.3,10.2,15.6,77.7
2868,51099,34995.0,5.8,11.4,7.6,78.81
2869,51101,28981.0,11.7,10.8,10.8,77.48
2870,51103,30836.0,10.9,16.3,12.0,78.17
2871,51105,16769.0,26.0,28.0,26.9,74.54
2872,51107,46962.0,3.8,5.2,6.5,83.19
2873,51109,27481.0,9.6,14.3,17.3,78.37
2874,51111,18595.0,19.9,18.8,27.2,77.06
2875,51113,26096.0,13.8,11.8,18.9,78.93
2876,51115,33487.0,9.1,13.2,9.7,79.19
2877,51117,20798.0,19.9,19.0,21.6,76.13
2878,51119,30489.0,9.8,16.1,10.4,78.0
2879,51121,23727.0,25.6,9.3,9.6,79.38
2880,51125,27958.0,14.1,14.5,16.7,78.06
2881,51127,33839.0,5.4,9.3,11.0,78.87
2882,51131,23412.0,23.8,12.9,20.9,75.91
2883,51133,29602.0,12.2,15.6,14.0,79.6
2884,51135,19208.0,20.9,17.4,24.1,75.57
2885,51137,28856.0,12.6,13.7,13.6,78.79
2886,51139,22083.0,17.2,17.1,24.6,77.63
2887,51141,18916.0,20.2,20.5,21.5,76.93
2888,51143,21615.0,14.5,17.6,19.8,75.94
2889,51145,31918.0,5.4,8.800000000000002,11.6,80.08
2890,51147,17779.0,22.3,14.1,20.9,76.98
2891,51149,24521.0,10.1,13.9,13.2,79.41
2892,51153,37440.0,6.5,6.8,10.4,80.99
2893,51155,24722.0,13.6,17.6,17.3,75.56
2894,51157,37211.0,10.7,12.4,15.9,79.6
2895,51159,19956.0,12.9,18.2,23.9,76.81
2896,51161,31864.0,7.9,11.2,8.7,79.65
2897,51163,26391.0,13.2,17.3,15.5,79.28
2898,51165,27696.0,10.9,12.5,18.5,80.62
2899,51167,20117.0,18.7,25.8,23.8,74.71
2900,51169,21376.0,19.1,22.9,24.1,75.44
2901,51171,24967.0,12.8,13.2,16.0,79.07
2902,51173,22010.0,19.3,20.4,20.2,75.29
2903,51175,23414.0,14.5,16.0,21.0,76.21
2904,51177,31842.0,8.1,10.8,10.9,79.17
2905,51179,37237.0,5.4,7.6,6.8,80.1
2906,51181,24469.0,11.4,15.6,21.2,78.29
2907,51183,14316.0,22.5,19.2,31.4,74.93
2908,51185,21558.0,19.5,25.8,21.6,74.31
2909,51187,29160.0,9.9,12.3,14.3,77.12
2910,51191,25807.0,12.3,17.8,16.4,77.53
2911,51193,25591.0,12.7,16.5,20.5,77.3
2912,51195,19970.0,22.7,23.7,26.3,73.8
2913,51197,23237.0,15.1,17.8,17.7,76.52
2914,51199,36004.0,6.2,9.6,6.0,78.26
2915,51510,54597.0,8.7,6.1,8.7,81.7
2916,51520,20574.0,19.6,20.8,19.1,74.18
2917,51530,17460.0,22.9,16.8,23.1,79.28
2918,51540,28285.0,27.5,9.1,11.3,81.18
2919,51550,29735.0,9.1,9.8,9.0,78.48
2920,51570,28282.0,10.6,14.8,12.8,78.19
2921,51580,21243.0,21.9,20.2,17.7,75.44
2922,51590,20569.0,26.1,19.7,21.2,75.94
2923,51595,18909.0,34.6,20.8,30.2,74.37
2924,51600,44747.0,8.800000000000002,7.7,8.3,83.73
2925,51610,59861.0,4.6,6.7,3.2,81.81
2926,51620,19754.0,25.8,13.9,21.9,76.21
2927,51630,28453.0,19.2,10.0,8.7,79.17
2928,51640,20081.0,25.8,19.0,25.7,74.92
2929,51650,25131.0,15.5,11.5,10.6,76.9
2930,51660,17919.0,32.5,6.7,16.2,80.62
2931,51670,21041.0,17.7,16.2,19.8,73.95
2932,51678,15627.0,19.3,10.4,18.0,80.26
2933,51680,21236.0,24.6,12.3,12.7,76.92
2934,51683,28646.0,12.3,8.5,17.3,80.99
2935,51685,28054.0,9.3,7.8,18.9,80.99
2936,51690,19663.0,25.9,20.7,22.5,73.26
2937,51700,25408.0,15.2,12.0,11.2,78.26
2938,51710,24252.0,20.5,12.5,13.4,75.53
2939,51720,22715.0,14.8,14.7,21.0,76.34
2940,51730,18535.0,27.5,20.4,23.9,72.16
2941,51735,38295.0,6.2,10.8,7.3,79.73
2942,51740,23219.0,18.2,14.3,17.4,74.78
2943,51750,15509.0,39.6,12.1,12.1,77.85
2944,51760,27860.0,25.5,15.5,17.6,74.98
2945,51770,23565.0,21.9,16.7,16.7,74.99
2946,51775,27559.0,11.6,13.2,10.4,77.32
2947,51790,25255.0,18.2,16.4,14.8,78.66
2948,51800,30021.0,11.1,11.1,12.9,76.82
2949,51810,32477.0,8.3,9.9,6.6,79.89
2950,51820,21515.0,20.7,15.2,15.4,78.66
2951,51830,23686.0,20.5,7.2,8.1,81.68
2952,51840,26624.0,15.6,13.0,16.7,77.19
2953,53001,17398.0,23.3,9.7,33.6,79.19
2954,53003,24836.0,15.3,18.7,11.3,79.19
2955,53005,29060.0,13.7,11.9,11.3,79.96
2956,53007,25619.0,14.8,11.5,16.0,80.29
2957,53009,26325.0,15.1,20.3,8.4,79.45
2958,53011,28206.0,11.8,12.5,8.800000000000002,79.72
2959,53013,23558.0,17.5,19.7,11.7,79.14
2960,53015,24042.0,18.4,19.7,12.8,77.51
2961,53017,23116.0,15.7,16.2,19.9,80.56
2962,53019,20646.0,22.8,23.1,12.5,76.96
2963,53021,19982.0,19.6,8.4,28.1,79.9
2964,53023,24767.0,12.4,22.6,3.1,80.56
2965,53025,19844.0,19.4,11.4,24.2,78.77
2966,53027,22190.0,18.8,19.3,13.5,76.61
2967,53029,31563.0,9.8,13.8,5.1,81.93
2968,53031,28607.0,12.6,17.7,5.6,81.26
2969,53033,40656.0,11.8,9.6,7.9,81.37
2970,53035,31901.0,10.9,15.1,5.9,79.66
2971,53037,23754.0,22.1,12.6,9.1,80.98
2972,53039,22716.0,15.6,19.5,12.6,79.83
2973,53041,22094.0,16.8,20.7,13.2,78.07
2974,53043,25512.0,13.4,19.1,7.7,80.03
2975,53045,23965.0,17.1,20.6,12.7,78.45
2976,53047,21483.0,21.7,16.9,17.6,78.24
2977,53049,23224.0,17.1,27.3,12.5,77.38
2978,53051,21758.0,21.9,22.1,9.7,77.56
2979,53053,28571.0,12.6,13.2,9.5,78.72
2980,53055,38556.0,11.4,12.2,4.9,83.7
2981,53057,27598.0,14.9,14.0,11.8,79.82
2982,53059,28705.0,13.6,16.2,9.7,80.08
2983,53061,31782.0,10.3,11.3,8.7,80.15
2984,53063,26125.0,15.6,14.4,7.4,78.9
2985,53065,22035.0,17.6,18.8,9.1,78.13
2986,53067,29909.0,11.9,12.3,6.4,80.16
2987,53069,23215.0,21.9,25.1,7.3,78.93
2988,53071,23656.0,16.7,14.1,11.4,79.8
2989,53073,26671.0,16.2,12.9,9.0,80.98
2990,53075,21086.0,32.7,9.3,4.3,81.4
2991,53077,19861.0,22.5,12.5,28.5,78.44
2992,54001,17909.0,19.8,19.9,20.9,76.08
2993,54003,26516.0,14.6,13.2,13.6,76.39
2994,54005,22400.0,21.1,28.9,22.4,72.93
2995,54007,18537.0,21.3,19.8,20.5,76.5
2996,54009,23310.0,13.6,15.5,9.6,77.11
2997,54011,23595.0,22.6,19.8,13.9,75.12
2998,54013,18181.0,22.9,21.7,24.2,76.48
2999,54015,16487.0,25.5,22.3,29.5,74.55
3000,54017,18552.0,15.3,13.8,18.1,76.91
3001,54019,18928.0,21.1,26.0,19.8,74.3
3002,54021,17175.0,30.0,18.8,22.5,76.73
3003,54023,19696.0,17.5,17.9,18.4,78.41
3004,54025,22913.0,19.4,18.7,15.8,76.48
3005,54027,17652.0,20.8,23.3,23.8,77.56
3006,54029,23947.0,16.4,18.8,13.0,76.71
3007,54031,20977.0,15.0,16.3,19.8,77.67
3008,54033,24021.0,16.0,19.2,12.9,75.94
3009,54035,22870.0,18.9,18.5,15.8,77.07
3010,54037,29861.0,12.4,12.0,11.9,77.77
3011,54039,27913.0,15.0,19.7,12.4,75.61
3012,54041,20587.0,19.7,19.3,14.7,75.12
3013,54043,18824.0,26.5,29.4,23.8,73.58
3014,54045,20644.0,19.6,29.9,22.5,72.22
3015,54047,14813.0,35.20000000000001,31.5,35.5,70.27
3016,54049,23870.0,16.7,14.8,11.7,77.18
3017,54051,24419.0,15.1,15.9,11.1,77.41
3018,54053,19969.0,18.0,22.3,16.6,75.46
3019,54055,20833.0,21.8,24.4,18.0,74.06
3020,54057,19055.0,18.7,19.3,13.5,77.41
3021,54059,20222.0,23.0,29.9,27.6,71.38
3022,54061,26109.0,22.8,11.0,8.800000000000002,79.15
3023,54063,20041.0,16.5,24.6,19.0,77.13
3024,54065,22770.0,13.4,18.8,17.9,77.26
3025,54067,22674.0,19.3,21.9,16.2,75.36
3026,54069,26370.0,16.8,15.6,8.800000000000002,77.49
3027,54071,21486.0,19.7,19.6,19.0,79.34
3028,54073,22308.0,16.7,19.7,11.0,76.47
3029,54075,21120.0,16.8,23.8,15.3,76.67
3030,54077,21237.0,14.1,20.0,17.3,77.17
3031,54079,28493.0,10.1,13.1,9.5,77.41
3032,54081,22384.0,17.1,21.5,17.1,75.17
3033,54083,20464.0,16.0,18.9,16.9,76.9
3034,54085,18717.0,18.6,18.6,19.5,76.13
3035,54087,18124.0,24.5,22.5,22.9,75.34
3036,54089,19181.0,17.1,28.3,18.9,76.14
3037,54091,21266.0,20.3,19.1,15.3,77.07
3038,54093,21014.0,15.2,19.4,13.2,77.54
3039,54095,20900.0,18.0,18.8,13.7,76.6
3040,54097,19537.0,20.9,16.8,16.3,76.91
3041,54099,19910.0,19.6,21.2,22.0,75.94
3042,54101,17423.0,22.6,22.2,28.3,75.36
3043,54103,20996.0,20.2,16.1,16.9,76.42
3044,54105,23240.0,19.1,21.9,13.1,76.64
3045,54107,24528.0,16.8,17.7,11.0,76.56
3046,54109,18729.0,20.9,33.3,26.1,72.69
3047,55001,22639.0,12.7,19.7,13.6,77.77
3048,55003,21159.0,17.0,15.8,9.5,77.69
3049,55005,23547.0,13.4,12.5,11.0,79.58
3050,55007,25919.0,12.9,15.2,6.2,79.91
3051,55009,27734.0,11.7,10.8,9.4,80.59
3052,55011,25207.0,12.2,11.3,9.6,80.02
3053,55013,23542.0,16.2,16.2,9.3,79.08
3054,55015,29406.0,6.1,8.800000000000002,7.4,80.34
3055,55017,25097.0,10.8,12.8,8.6,80.14
3056,55019,21005.0,16.3,10.1,18.2,80.02
3057,55021,28655.0,9.2,10.9,7.7,79.31
3058,55023,22801.0,12.3,14.2,10.0,79.64
3059,55025,33895.0,13.3,9.0,5.1,81.15
3060,55027,24864.0,9.2,11.0,12.5,79.73
3061,55029,30216.0,11.7,12.7,6.0,80.95
3062,55031,24821.0,15.5,13.6,6.8,78.4
3063,55033,23324.0,15.1,10.0,7.6,81.16
3064,55035,25808.0,15.4,10.7,6.8,80.57
3065,55037,24690.0,10.4,19.2,10.3,79.47
3066,55039,27158.0,10.0,11.2,9.5,79.95
3067,55041,20890.0,17.9,17.2,13.7,78.28
3068,55043,22343.0,16.6,11.0,9.3,79.66
3069,55045,27575.0,9.6,12.0,8.2,80.46
3070,55047,25486.0,12.2,12.5,12.4,79.29
3071,55049,27052.0,10.0,12.2,7.6,80.17
3072,55051,25053.0,14.8,17.3,7.6,79.27
3073,55053,22169.0,17.3,13.4,13.6,78.58
3074,55055,26349.0,11.2,10.0,8.3,80.19
3075,55057,22439.0,13.9,17.2,15.4,78.06
3076,55059,26560.0,15.3,12.0,10.3,78.23
3077,55061,25651.0,10.0,12.7,8.6,81.39
3078,55063,26719.0,14.1,10.2,6.0,80.35
3079,55065,24370.0,11.2,10.7,10.1,80.72
3080,55067,23081.0,15.9,16.5,11.9,79.47
3081,55069,25371.0,10.9,12.8,10.9,79.39
3082,55071,26085.0,9.9,12.2,9.7,80.22
3083,55073,27723.0,11.4,10.6,9.2,80.62
3084,55075,23751.0,13.0,15.5,10.2,78.9
3085,55077,23914.0,13.1,16.8,12.2,78.98
3086,55078,15201.0,29.3,12.9,8.9,72.81
3087,55079,24622.0,21.9,13.0,13.7,77.66
3088,55081,23406.0,15.4,12.6,11.8,78.51
3089,55083,26230.0,10.2,12.0,10.0,79.64
3090,55085,26352.0,11.3,14.8,6.9,79.47
3091,55087,28441.0,8.9,9.5,6.9,81.06
3092,55089,42537.0,5.0,8.800000000000002,3.8,82.13
3093,55091,24945.0,13.4,11.9,9.3,80.99
3094,55093,28559.0,12.8,8.3,6.1,81.29
3095,55095,26356.0,11.3,12.3,8.3,79.76
3096,55097,25462.0,14.7,10.7,8.0,80.89
3097,55099,24535.0,13.8,14.5,10.2,79.2
3098,55101,27732.0,13.3,12.1,12.1,78.99
3099,55103,23691.0,14.3,13.2,10.4,80.63
3100,55105,24715.0,14.9,14.0,11.6,78.89
3101,55107,21475.0,17.9,14.8,12.5,78.85
3102,55109,33035.0,6.8,8.800000000000002,4.7,80.7
3103,55111,25709.0,12.2,12.9,10.4,79.62
3104,55113,24423.0,17.8,14.7,10.0,77.79
3105,55115,23843.0,11.6,11.5,10.4,79.51
3106,55117,26580.0,9.3,10.4,9.3,80.33
3107,55119,23742.0,13.0,11.3,12.4,81.54
3108,55121,25490.0,12.1,10.9,12.6,80.15
3109,55123,23968.0,15.9,11.0,12.3,80.02
3110,55125,26016.0,14.4,17.6,8.3,79.59
3111,55127,27321.0,13.6,10.8,9.7,79.57
3112,55129,25313.0,13.0,15.9,8.800000000000002,78.29
3113,55131,33173.0,6.2,9.4,7.2,81.23
3114,55133,38151.0,5.6,9.6,4.3,81.55
